dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
INGENIIPIT,4.0,1450,1120,-339905.29340038507,-1085037.7210003024,41.57029724121094,0.34663209319114685,14.409599304199219
INGENIIPIT,4.0,1433,1104,-339995.5774749905,-1084941.8070003022,45.295082092285156,0.28337740898132324,12.835602760314941
INGENIIPIT,4.0,1429,1103,-340001.22022965335,-1084919.2390003023,42.63865280151367,0.29750746488571167,12.685317039489746
INGENIIPIT,4.0,2344,737,-342066.4684362537,-1090081.6690003038,61.39774703979492,0.18811513483524323,11.549845695495605
INGENIIPIT,4.0,2273,730,-342105.9677188936,-1089681.0870003037,44.046051025390625,0.2588515281677246,11.401387214660645
INGENIIPIT,4.0,4602,467,-343590.01219522115,-1102821.3050003077,32.2864875793457,0.34531959891319275,11.14915657043457
INGENIIPIT,4.0,1162,887,-341220.05523682735,-1083412.825000302,27.714611053466797,0.3879452347755432,10.751750946044922
INGENIIPIT,4.0,1386,662,-342489.6750359669,-1084676.6330003021,37.80155563354492,0.2834503948688507,10.714865684509277
INGENIIPIT,4.0,1108,538,-343189.3766141593,-1083108.1570003019,53.19614028930664,0.19795942306518555,10.53067684173584
INGENIIPIT,4.0,1362,687,-342348.60616939585,-1084541.2250003023,36.07631301879883,0.28618645668029785,10.324552536010742
